1765.5      0
1766.5      0
1767.5      0
1768.5      0
1769.5      0
1770.5      0
1771.5      0
1772.5      0
1773.5      0
1774.5      0
1775.5      0.190137269
1776.5      0.201545506
1777.5      0.212953742
1778.5      0.21865786
1779.5      0.222460605
1780.5      0.228164723
1781.5      0.231967469
1782.5      0.233868841
1783.5      0.233868841
1784.5      0.233868841
1785.5      0.231967469
1786.5      0.230066096
1787.5      0.228164723
1788.5      0.226263351
1789.5      0.222460605
1790.5      0.220559233
1791.5      0.224361978
1792.5      0.226263351
1793.5      0.230066096
1794.5      0.231967469
1795.5      0.235770214
1796.5      0.23957296
1797.5      0.245277078
1798.5      0.249079823
1799.5      0.252882568
1800.5      0.256685314
1801.5      0.262389432
1802.5      0.279501786
1803.5      0.290910022
1804.5      0.300416886
1805.5      0.308022377
1806.5      0.315627867
1807.5      0.325134731
1808.5      0.330838849
1809.5      0.33844434
1810.5      0.34604983
1811.5      0.357458067
1812.5      0.365063557
1813.5      0.374570421
1814.5      0.380274539
1815.5      0.385978657
1816.5      0.393584148
1817.5      0.399288266
1818.5      0.404992384
1819.5      0.410696502
1820.5      0.418301993
1821.5      0.418301993
1822.5      0.422104738
1823.5      0.422104738
1824.5      0.424006111
1825.5      0.427808856
1826.5      0.431611602
1827.5      0.441118465
1828.5      0.452526701
1829.5      0.463934938
1830.5      0.473441801
1831.5      0.481047292
1832.5      0.490554155
1833.5      0.494356901
1834.5      0.500061019
1835.5      0.511469255
1836.5      0.519074746
1837.5      0.519074746
1838.5      0.532384355
1839.5      0.5361871
1840.5      0.539989845
1841.5      0.547595336
1842.5      0.562806318
1843.5      0.574214554
1844.5      0.579918672
1845.5      0.583721417
1846.5      0.589425535
1847.5      0.593228281
1848.5      0.598932399
1849.5      0.597031026
1850.5      0.589425535
1851.5      0.587524163
1852.5      0.578017299
1853.5      0.566609063
1854.5      0.566609063
1855.5      0.559003572
1856.5      0.543792591
1857.5      0.543792591
1858.5      0.545693963
1859.5      0.545693963
1860.5      0.543792591
1861.5      0.543792591
1862.5      0.539989845
1863.5      0.543792591
1864.5      0.549496709
1865.5      0.562806318
1866.5      0.581820045
1867.5      0.593228281
1868.5      0.604636517
1869.5      0.627452989
1870.5      0.636959853
1871.5      0.657874952
1872.5      0.686395543
1873.5      0.716817506
1874.5      0.747239469
1875.5      0.770055941
1876.5      0.779562805
1877.5      0.809984768
1878.5      0.828998495
1879.5      0.859420458
1880.5      0.865124576
1881.5      0.876532812
1882.5      0.897447912
1883.5      0.906954775
1884.5      0.918363012
1885.5      0.939278111
1886.5      0.950686347
1887.5      0.95258772
1888.5      0.971601447
1889.5      0.981108311
1890.5      0.986812429
1891.5      1.000122037
1892.5      0.998220665
1893.5      0.979206938
1894.5      0.984911056
1895.5      0.994417919
1896.5      1.017234392
1897.5      1.057163218
1898.5      1.074275573
1899.5      1.083782436
1900.5      1.10089479
1901.5      1.114204399
1902.5      1.119908517
1903.5      1.119908517
1904.5      1.137020871
1905.5      1.159837344
1906.5      1.167442835
1907.5      1.159837344
1908.5      1.173146953
1909.5      1.169344207
1910.5      1.17124558
1911.5      1.154133226
1912.5      1.125612635
1913.5      1.131316753
1914.5      1.123711263
1915.5      1.127514008
1916.5      1.140823617
1917.5      1.131316753
1918.5      1.116105772
1919.5      1.123711263
1920.5      1.138922244
1921.5      1.15033048
1922.5      1.178851071
1923.5      1.203568916
1924.5      1.205470289
1925.5      1.233990879
1926.5      1.237793624
1927.5      1.272018333
1928.5      1.321454023
1929.5      1.348073241
1930.5      1.374692458
1931.5      1.433635012
