1765.5	0.00
1766.5	0.00
1767.5	0.00
1768.5	0.00
1769.5	0.00
1770.5	0.00
1771.5	0.00
1772.5	0.00
1773.5	0.00
1774.5	0.00
1775.5	0.00
1776.5	0.00
1777.5	0.00
1778.5	0.00
1779.5	0.00
1780.5	0.00
1781.5	0.00
1782.5	0.00
1783.5	0.00
1784.5	0.00
1785.5	0.00
1786.5	0.00
1787.5	0.00
1788.5	0.00
1789.5	0.00
1790.5	0.00
1791.5	0.00
1792.5	0.00
1793.5	0.00
1794.5	0.00
1795.5	0.00
1796.5	0.00
1797.5	0.00
1798.5	0.00
1799.5	0.00
1800.5	0.00
1801.5	0.00
1802.5	0.00
1803.5	0.00
1804.5	0.00
1805.5	0.00
1806.5	0.00
1807.5	0.00
1808.5	0.00
1809.5	0.00
1810.5	0.00
1811.5	0.00
1812.5	0.00
1813.5	0.00
1814.5	0.00
1815.5	0.00
1816.5	0.00
1817.5	0.00
1818.5	0.00
1819.5	0.00
1820.5	0.00
1821.5	0.00
1822.5	0.00
1823.5	0.00
1824.5	0.00
1825.5	0.00
1826.5	0.00
1827.5	0.00
1828.5	0.00
1829.5	0.00
1830.5	0.00
1831.5	0.00
1832.5	0.00
1833.5	0.00
1834.5	0.00
1835.5	0.00
1836.5	0.00
1837.5	0.00
1838.5	0.00
1839.5	0.00
1840.5	0.00
1841.5	0.00
1842.5	0.00
1843.5	0.00
1844.5	0.00
1845.5	0.00
1846.5	0.00
1847.5	0.00
1848.5	0.00
1849.5	0.00
1850.5	0.67
1851.5	0.68
1852.5	0.68
1853.5	0.69
1854.5	0.69
1855.5	0.69
1856.5	0.70
1857.5	0.70
1858.5	0.71
1859.5	0.71
1860.5	0.69
1861.5	0.68
1862.5	0.68
1863.5	0.68
1864.5	0.68
1865.5	0.68
1866.5	0.67
1867.5	0.67
1868.5	0.67
1869.5	0.67
1870.5	0.72
1871.5	0.75
1872.5	0.77
1873.5	0.79
1874.5	0.80
1875.5	0.81
1876.5	0.83
1877.5	0.84
1878.5	0.85
1879.5	0.85
1880.5	0.86
1881.5	0.87
1882.5	0.88
1883.5	0.89
1884.5	0.90
1885.5	0.90
1886.5	0.91
1887.5	0.91
1888.5	0.92
1889.5	0.93
1890.5	0.96
1891.5	0.99
1892.5	1.00
1893.5	1.02
1894.5	1.03
1895.5	1.04
1896.5	1.05
1897.5	1.06
1898.5	1.07
1899.5	1.08
1900.5	1.11
1901.5	1.13
1902.5	1.15
1903.5	1.16
1904.5	1.17
1905.5	1.18
1906.5	1.19
1907.5	1.20
1908.5	1.21
1909.5	1.22
1910.5	1.21
1911.5	1.20
1912.5	1.20
1913.5	1.20
1914.5	1.18
1915.5	1.18
1916.5	1.17
1917.5	1.17
1918.5	1.17
1919.5	1.17
1920.5	1.21
1921.5	1.24
1922.5	1.26
1923.5	1.27
1924.5	1.28
1925.5	1.29
1926.5	1.29
1927.5	1.30
1928.5	1.30
1929.5	1.30
1930.5	1.35
1931.5	1.40
1932.5	1.41
1933.5	1.44
1934.5	1.46
1935.5	1.47
1936.5	1.49
1937.5	1.50
1938.5	1.51
1939.5	1.52
1940.5	1.54
1941.5	1.56
1942.5	1.56
1943.5	1.55
1944.5	1.54
1945.5	1.53
1946.5	1.52
1947.5	1.52
1948.5	1.51
1949.5	1.49
1950.5	1.57
1951.5	1.62
1952.5	1.64
1953.5	1.67
1954.5	1.69
1955.5	1.71
1956.5	1.74
1957.5	1.76
1958.5	1.78
1959.5	1.80
1960.5	1.66
1961.5	1.59
1962.5	1.56
1963.5	1.51
1964.5	1.47
1965.5	1.42
1966.5	1.39
1967.5	1.37
1968.5	1.37
1969.5	1.37
1970.5	1.36
1971.5	1.34
1972.5	1.31
1973.5	1.30
1974.5	1.27
1975.5	1.25
1976.5	1.23
1977.5	1.22
1978.5	1.19
1979.5	1.16
1980.5	1.20
1981.5	1.21
1982.5	1.21
1983.5	1.24
1984.5	1.28
1985.5	1.30
1986.5	1.32
1987.5	1.34
1988.5	1.37
1989.5	1.39
1990.5	1.36
1991.5	1.35
1992.5	1.35
1993.5	1.35
1994.5	1.34
1995.5	1.34
1996.5	1.32
1997.5	1.79
1998.5	1.25
1999.5	1.23
2000.5	1.38
2001.5	1.33
2002.5	1.50
2003.5	1.55
2004.5	1.51
2005.5	1.42
2006.5	1.50
2007.5	1.31
2008.5	1.36
2009.5	1.60
2010.5	1.46
2011.5	1.38
2012.5	1.49
2013.5	1.53
2014.5	1.65
2015.5	1.70
2016.5	1.56
2017.5	1.52
2018.5	1.55
2019.5	1.80
2020.5	1.60
2021.5	1.60
2022.5	1.60
2023.5	1.60
2024.5	1.60
2025.5	1.60
2026.5	1.60
2027.5	1.60
2028.5	1.60
2029.5	1.60
2030.5	1.60
2031.5	1.60
2032.5	1.60
2033.5	1.60
2034.5	1.60
2035.5	1.60
2036.5	1.60
2037.5	1.60
2038.5	1.60
2039.5	1.60
2040.5	1.60
2041.5	1.60
2042.5	1.60
2043.5	1.60
2044.5	1.60
2045.5	1.60
2046.5	1.60
2047.5	1.60
2048.5	1.60
2049.5	1.60
2050.5	1.60
2051.5	1.60
2052.5	1.60
2053.5	1.60
2054.5	1.60
2055.5	1.60
2056.5	1.60
2057.5	1.60
2058.5	1.60
2059.5	1.60
2060.5	1.60
2061.5	1.60
2062.5	1.60
2063.5	1.60
2064.5	1.60
2065.5	1.60
2066.5	1.60
2067.5	1.60
2068.5	1.60
2069.5	1.60
2070.5	1.60
2071.5	1.60
2072.5	1.60
2073.5	1.60
2074.5	1.60
2075.5	1.60
2076.5	1.60
2077.5	1.60
2078.5	1.60
2079.5	1.60
2080.5	1.60
2081.5	1.60
2082.5	1.60
2083.5	1.60
2084.5	1.60
2085.5	1.60
2086.5	1.60
2087.5	1.60
2088.5	1.60
2089.5	1.60
2090.5	1.60
2091.5	1.60
2092.5	1.60
2093.5	1.60
2094.5	1.60
2095.5	1.60
2096.5	1.60
2097.5	1.60
2098.5	1.60
2099.5	1.60
2100.5	1.60
2101.5	1.60
2102.5	1.60
2103.5	1.60
2104.5	1.60
2105.5	1.60
2106.5	1.60
2107.5	1.60
2108.5	1.60
2109.5	1.60
2110.5	1.60
2111.5	1.60
2112.5	1.60
2113.5	1.60
2114.5	1.60
2115.5	1.60
2116.5	1.60
2117.5	1.60
2118.5	1.60
2119.5	1.60
2120.5	1.60
2121.5	1.60
2122.5	1.60
2123.5	1.60
2124.5	1.60
2125.5	1.60
2126.5	1.60
2127.5	1.60
2128.5	1.60
2129.5	1.60
2130.5	1.60
2131.5	1.60
2132.5	1.60
2133.5	1.60
2134.5	1.60
2135.5	1.60
2136.5	1.60
2137.5	1.60
2138.5	1.60
2139.5	1.60
2140.5	1.60
2141.5	1.60
2142.5	1.60
2143.5	1.60
2144.5	1.60
2145.5	1.60
2146.5	1.60
2147.5	1.60
2148.5	1.60
2149.5	1.60
2150.5	1.60
2151.5	1.60
2152.5	1.60
2153.5	1.60
2154.5	1.60
2155.5	1.60
2156.5	1.60
2157.5	1.60
2158.5	1.60
2159.5	1.60
2160.5	1.60
2161.5	1.60
2162.5	1.60
2163.5	1.60
2164.5	1.60
2165.5	1.60
2166.5	1.60
2167.5	1.60
2168.5	1.60
2169.5	1.60
2170.5	1.60
2171.5	1.60
2172.5	1.60
2173.5	1.60
2174.5	1.60
2175.5	1.60
2176.5	1.60
2177.5	1.60
2178.5	1.60
2179.5	1.60
2180.5	1.60
2181.5	1.60
2182.5	1.60
2183.5	1.60
2184.5	1.60
2185.5	1.60
2186.5	1.60
2187.5	1.60
2188.5	1.60
2189.5	1.60
2190.5	1.60
2191.5	1.60
2192.5	1.60
2193.5	1.60
2194.5	1.60
2195.5	1.60
2196.5	1.60
2197.5	1.60
2198.5	1.60
2199.5	1.60
2200.5	1.60
2201.5	1.60
2202.5	1.60
2203.5	1.60
2204.5	1.60
2205.5	1.60
2206.5	1.60
2207.5	1.60
2208.5	1.60
2209.5	1.60
2210.5	1.60
2211.5	1.60
2212.5	1.60
2213.5	1.60
2214.5	1.60
2215.5	1.60
2216.5	1.60
2217.5	1.60
2218.5	1.60
2219.5	1.60
2220.5	1.60
2221.5	1.60
2222.5	1.60
2223.5	1.60
2224.5	1.60
2225.5	1.60
2226.5	1.60
2227.5	1.60
2228.5	1.60
2229.5	1.60
2230.5	1.60
2231.5	1.60
2232.5	1.60
2233.5	1.60
2234.5	1.60
2235.5	1.60
2236.5	1.60
2237.5	1.60
2238.5	1.60
2239.5	1.60
2240.5	1.60
2241.5	1.60
2242.5	1.60
2243.5	1.60
2244.5	1.60
2245.5	1.60
2246.5	1.60
2247.5	1.60
2248.5	1.60
2249.5	1.60
2250.5	1.60
2251.5	1.60
2252.5	1.60
2253.5	1.60
2254.5	1.60
2255.5	1.60
2256.5	1.60
2257.5	1.60
2258.5	1.60
2259.5	1.60
2260.5	1.60
2261.5	1.60
2262.5	1.60
2263.5	1.60
2264.5	1.60
2265.5	1.60
2266.5	1.60
2267.5	1.60
2268.5	1.60
2269.5	1.60
2270.5	1.60
2271.5	1.60
2272.5	1.60
2273.5	1.60
2274.5	1.60
2275.5	1.60
2276.5	1.60
2277.5	1.60
2278.5	1.60
2279.5	1.60
2280.5	1.60
2281.5	1.60
2282.5	1.60
2283.5	1.60
2284.5	1.60
2285.5	1.60
2286.5	1.60
2287.5	1.60
2288.5	1.60
2289.5	1.60
2290.5	1.60
2291.5	1.60
2292.5	1.60
2293.5	1.60
2294.5	1.60
2295.5	1.60
2296.5	1.60
2297.5	1.60
2298.5	1.60
2299.5	1.60
2300.5	1.60
2301.5	1.60
2302.5	1.60
2303.5	1.60
2304.5	1.60
2305.5	1.60
2306.5	1.60
2307.5	1.60
2308.5	1.60
2309.5	1.60
2310.5	1.60
2311.5	1.60
2312.5	1.60
2313.5	1.60
2314.5	1.60
2315.5	1.60
2316.5	1.60
2317.5	1.60
2318.5	1.60
2319.5	1.60
2320.5	1.60
2321.5	1.60
2322.5	1.60
2323.5	1.60
2324.5	1.60
2325.5	1.60
2326.5	1.60
2327.5	1.60
2328.5	1.60
2329.5	1.60
2330.5	1.60
2331.5	1.60
2332.5	1.60
2333.5	1.60
2334.5	1.60
2335.5	1.60
2336.5	1.60
2337.5	1.60
2338.5	1.60
2339.5	1.60
2340.5	1.60
2341.5	1.60
2342.5	1.60
