2009	5.401545568
2010	4.728987749
2011	4.054161612
2012	3.37706716
2013	2.697704391
2014	2.705710213
2015	2.713716036
2016	2.721721858
2017	2.729727681
2018	2.737733503
2019	2.786306202
2020	2.835012332
2021	2.883851892
2022	2.932824883
2023	2.981931304
2024	2.990604278
2025	2.999277252
2026	3.007950226
2027	3.016623201
2028	3.025296175
2029	2.35954482
2030	1.691575186
2031	1.021387272
2032	0.348981077
2033	-0.325643397
2034	-0.328061823
2035	-0.330480248
2036	-0.332898674
2037	-0.335317099
2038	-0.337735525
2039	-0.527775756
2040	-0.718433103
2041	-0.909707565
2042	-1.101599143
2043	-1.294107836
2044	-1.299611839
2045	-1.305115842
2046	-1.310619845
2047	-1.316123848
2048	-1.321627851
2049	-1.296706696
2050	-1.271685468
2051	-1.246564168
2052	-1.221342795
2053	-1.196021349
2054	-1.201024988
2055	-1.206028627
2056	-1.211032266
2057	-1.216035905
2058	-1.221039544
2059	-1.124625991
2060	-1.027878861
2061	-0.930798156
2062	-0.833383875
2063	-0.735636018
2064	-0.738971777
2065	-0.742307537
2066	-0.745643296
2067	-0.748979055
2068	-0.752314815
2069	-0.699871118
2070	-0.647243955
2071	-0.594433325
2072	-0.541439229
2073	-0.488261665
2074	-0.490680091
2075	-0.493098516
2076	-0.495516942
2077	-0.497935367
2078	-0.500353793
2079	-0.446992762
2080	-0.393448265
2081	-0.339720302
2082	-0.285808871
2083	-0.231713974
2084	-0.233215066
2085	-0.234716157
2086	-0.236217249
2087	-0.237718341
2088	-0.239219432
2089	-0.139303332
2090	-0.039053655
2091	0.061529597
2092	0.162446426
2093	0.26369683
2094	0.263863618
2095	0.264030406
2096	0.264197194
2097	0.264363982
2098	0.26453077
2099	0.254555839
2100	0.24454755
2101	0.234505903
2102	0.224430899
2103	0.214322538
2104	0.214322538
2105	0.214322538
2106	0.214322538
2107	0.214322538
2108	0.214322538
2109	0.214322538
2110	0.214322538
2111	0.214322538
2112	0.214322538
2113	0.214322538
2114	0.214322538
2115	0.214322538
2116	0.214322538
2117	0.214322538
2118	0.214322538
2119	0.214322538
2120	0.214322538
2121	0.214322538
2122	0.214322538
2123	0.214322538
2124	0.214322538
2125	0.214322538
2126	0.214322538
2127	0.214322538
2128	0.214322538
2129	0.214322538
2130	0.214322538
2131	0.214322538
2132	0.214322538
2133	0.214322538
2134	0.214322538
2135	0.214322538
2136	0.214322538
2137	0.214322538
2138	0.214322538
2139	0.214322538
2140	0.214322538
2141	0.214322538
2142	0.214322538
2143	0.214322538
2144	0.214322538
2145	0.214322538
2146	0.214322538
2147	0.214322538
2148	0.214322538
2149	0.214322538
2150	0.214322538
2151	0.214322538
2152	0.214322538
2153	0.214322538
2154	0.214322538
2155	0.214322538
2156	0.214322538
2157	0.214322538
2158	0.214322538
2159	0.214322538
2160	0.214322538
2161	0.214322538
2162	0.214322538
2163	0.214322538
2164	0.214322538
2165	0.214322538
2166	0.214322538
2167	0.214322538
2168	0.214322538
2169	0.214322538
2170	0.214322538
2171	0.214322538
2172	0.214322538
2173	0.214322538
2174	0.214322538
2175	0.214322538
2176	0.214322538
2177	0.214322538
2178	0.214322538
2179	0.214322538
2180	0.214322538
2181	0.214322538
2182	0.214322538
2183	0.214322538
2184	0.214322538
2185	0.214322538
2186	0.214322538
2187	0.214322538
2188	0.214322538
2189	0.214322538
2190	0.214322538
2191	0.214322538
2192	0.214322538
2193	0.214322538
2194	0.214322538
2195	0.214322538
2196	0.214322538
2197	0.214322538
2198	0.214322538
2199	0.214322538
2200	0.214322538
2201	0.214322538
2202	0.214322538
2203	0.214322538
2204	0.214322538
2205	0.214322538
2206	0.214322538
2207	0.214322538
2208	0.214322538
2209	0.214322538
2210	0.214322538
9999	0.214322538
