1765.5      0.000
1766.5      0.000
1767.5      0.000
1768.5      0.000
1769.5      0.000
1770.5      0.000
1771.5      0.000
1772.5      0.000
1773.5      0.000
1774.5      0.000
1775.5      0.000
1776.5      0.000
1777.5      0.000
1778.5      0.000
1779.5      0.000
1780.5      0.000
1781.5      0.000
1782.5      0.000
1783.5      0.000
1784.5      0.000
1785.5      0.000
1786.5      0.000
1787.5      0.000
1788.5      0.000
1789.5      0.000
1790.5      0.000
1791.5      0.000
1792.5      0.000
1793.5      0.000
1794.5      0.000
1795.5      0.000
1796.5      0.000
1797.5      0.000
1798.5      0.000
1799.5      0.000
1800.5      0.000
1801.5      0.000
1802.5      0.000
1803.5      0.000
1804.5      0.000
1805.5      0.000
1806.5      0.000
1807.5      0.000
1808.5      0.000
1809.5      0.000
1810.5      0.000
1811.5      0.000
1812.5      0.000
1813.5      0.000
1814.5      0.000
1815.5      0.000
1816.5      0.000
1817.5      0.000
1818.5      0.000
1819.5      0.000
1820.5      0.000
1821.5      0.000
1822.5      0.000
1823.5      0.000
1824.5      0.000
1825.5      0.000
1826.5      0.000
1827.5      0.000
1828.5      0.000
1829.5      0.000
1830.5      0.000
1831.5      0.000
1832.5      0.000
1833.5      0.000
1834.5      0.000
1835.5      0.000
1836.5      0.000
1837.5      0.000
1838.5      0.000
1839.5      0.000
1840.5      0.000
1841.5      0.000
1842.5      0.000
1843.5      0.000
1844.5      0.000
1845.5      0.000
1846.5      0.000
1847.5      0.000
1848.5      0.000
1849.5      0.033
1850.5      -0.036
1851.5      -0.054
1852.5      0.029
1853.5      -0.040
1854.5      -0.090
1855.5      0.062
1856.5      0.113
1857.5      0.012
1858.5      0.063
1859.5      0.115
1860.5      0.065
1861.5      0.014
1862.5      -0.036
1863.5      0.066
1864.5      0.117
1865.5      0.016
1866.5      0.067
1867.5      0.118
1868.5      0.018
1869.5      -0.033
1870.5      0.119
1871.5      0.120
1872.5      0.222
1873.5      0.274
1874.5      0.275
1875.5      0.175
1876.5      0.125
1877.5      0.126
1878.5      0.126
1879.5      0.076
1880.5      0.178
1881.5      0.179
1882.5      0.129
1883.5      0.079
1884.5      0.232
1885.5      0.182
1886.5      0.183
1887.5      0.234
1888.5      0.235
1889.5      0.084
1890.5      -0.017
1891.5      0.085
1892.5      -0.016
1893.5      -0.067
1894.5      -0.117
1895.5      -0.067
1896.5      -0.117
1897.5      -0.118
1898.5      -0.016
1899.5      0.085
1900.5      0.289
1901.5      0.340
1902.5      0.494
1903.5      0.648
1904.5      0.701
1905.5      0.602
1906.5      0.706
1907.5      0.607
1908.5      0.558
1909.5      0.611
1910.5      0.714
1911.5      0.768
1912.5      0.872
1913.5      0.925
1914.5      0.979
1915.5      1.033
1916.5      0.986
1917.5      0.989
1918.5      1.094
1919.5      0.895
1920.5      0.594
1921.5      0.393
1922.5      0.191
1923.5      -0.163
1924.5      -0.265
1925.5      -0.164
1926.5      -0.063
1927.5      0.038
1928.5      0.089
1929.5      0.343
1930.5      0.547
1931.5      0.701
1932.5      0.804
1933.5      1.010
1934.5      1.064
1935.5      0.966
1936.5      0.919
1937.5      0.871
1938.5      0.823
1939.5      0.724
1940.5      0.625
1941.5      0.475
1942.5      0.426
1943.5      0.326
1944.5      0.225
1945.5      0.226
